31901.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.89095139439
31954.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31954.922325127165
31990.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31990.501107795346
32027.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32027.505870780613
32061.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32061.439821273016
32116.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32116.11715229082
32118.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32118.044790825574
32130.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32130.675028763162
32116.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32116.071832204416
32134.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32134.56733438981
32156.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32156.787665172036
32166.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32166.86386842432
32198.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32198.68162911926
32219.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32219.397600012897
32250.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32250.548232814377
32260.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32260.990341480403
32277.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32277.339439972886
32294.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32294.192125163623
32336.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32336.69278937214
32362.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32362.67030020993
32406.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32406.85869677977
32443.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32443.035363338833
32492.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32492.44522457907
32540.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32540.855612320138
32572.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32572.172338175027
32616.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32616.47214288431
32600.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32600.02376010502
32576.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32576.384644728667
32560.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32560.27567780345
32607.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32607.260281032966
32624.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32624.584670285058
32617.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32617.435549049627
32617.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32617.020353725835
32671.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32671.67021289644
32715.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32715.441065839157
32741.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32741.863061843607
32775.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32775.27321962533
32806.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32806.349518936964
32864.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32864.72087102447
32885.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32885.910552104244
32897.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32897.55640968504
32918.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32918.25715301242
32947.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32947.10537791453
33026.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33026.77858436131
33102.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33102.274392441985
33162.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33162.650395227756
33229.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33229.712977994626
33293.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33293.670553291675
33332.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33332.15032122995
33404.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33404.41021103481
33446.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33446.45443913907
33500.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33500.28902147552
33536.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33536.90602200389
33564.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33564.066961352415
33597.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.854017276826
33601.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33601.78404950198
33608.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33608.245205754145
33621.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33621.61999241704
33626.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33626.59748104184
33610.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33610.26507502946
33592.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33592.628724687165
33568.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33568.47687310765
33532.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33532.828884158414
33489.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33489.14066412592
33438.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33438.738931544685
33373.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33373.329110173945
33300.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33300.791045351674
33206.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33206.02352961428
33111.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33111.88441299941
32995.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32995.73145280498
32870.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32870.61518617319
32769.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32769.873159695824
32680.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32680.345298784043
32568.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32568.544749900153
32464.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32464.24988490097
32327.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32327.480035881374
32213.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32213.89556302353
32089.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32089.185123599153
31985.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31985.14441108768
31864.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31864.943093193277
31740.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31740.17262109665
31629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31629.596401154642
31537.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31537.66820245168
31432.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31432.92398227894
31324.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31324.72837092605
31225.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31225.812704353815
31123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31123.199782985634
31055.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31055.69246286611
30980.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30980.943952863672
30909.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30909.1569286566
30821.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30821.273833642033
30746.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30746.651658930263
30682.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30682.388678101128
30625.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30625.67411395686
30581.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30581.6537555761
30556.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30556.0891191456
30538.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30538.00941405986
30531.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30531.59334233745
30520.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30520.157339569574
30567.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30567.16945063971
30673.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30673.69156168742
30784.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30784.39975558591
30761.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30761.2174828069
30737.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30737.726536539943
30752.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30752.175907294444
30793.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30793.695468928963
30862.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30862.138082697245
30956.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30956.479843881716
31083.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31083.90322424952
31205.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31205.660560489203
31363.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31363.384377354574
31494.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31494.638984356505
31610.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31610.2205669229
31766.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31766.056170371874
31937.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31937.44846634376
32139.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32139.55803325663
32276.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32276.302596664038
32405.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32405.87728767109
32575.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32575.580059887357
32761.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32761.418401618907
32946.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32946.06816694284
33149.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33149.46461528456
33329.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33329.10253624954
33536.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33536.728929354336
33705.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33705.805590392396
33903.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33903.44665438605
34083.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34083.33830476688
34256.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34256.273266218406
34404.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34404.65956749108
34551.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34551.81316131096
34716.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34716.07608391118
34859.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34859.13757214934
34996.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34996.10236870058
35159.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35159.48497151937
35293.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35293.4161710975
35406.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35406.41765699924
35528.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35528.18713859436
35619.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35619.26383320776
35720.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35720.087871008385
35866.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35866.53347494479
36000.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.72540198379
36070.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36070.428835384315
36134.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36134.72130498121
36185.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36185.13504882765
36243.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36243.922740358496
36287.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36287.92269324687
36327.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36327.99439371171
36409.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36409.798418415514
36454.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36454.97684828239
