sim_,151.371,150.765,149.92,149.551,151.317,150.729,149.916,149.521,151.311,150.703,149.905,149.504
obs,151.371,150.765,149.92,149.551,151.317,150.729,149.916,149.521,151.311,150.703,149.905,149.505
sim_,151.318,150.73,149.906,149.522,151.312,150.704,149.886,149.506,151.307,150.691,149.876,149.508
obs,151.318,150.73,149.906,149.522,151.312,150.704,149.886,149.506,151.307,150.691,149.876,149.508
sim_,151.313,150.705,149.888,149.507,151.308,150.692,149.877,149.509,151.29,150.663,149.883,149.491
obs,151.313,150.705,149.888,149.507,151.308,150.692,149.877,149.509,151.29,150.663,149.883,149.491
sim_,151.309,150.693,149.889,149.51,151.292,150.664,149.879,149.493,151.274,150.661,149.885,149.477
obs,151.309,150.693,149.889,149.51,151.292,150.664,149.879,149.493,151.274,150.661,149.885,149.477
sim_,151.293,150.665,149.88,149.494,151.275,150.662,149.886,149.478,151.263,150.655,149.863,149.475
obs,151.293,150.665,149.88,149.494,151.275,150.662,149.886,149.478,151.263,150.655,149.863,149.475
sim_,151.276,150.663,149.887,149.48,151.264,150.656,149.864,149.477,151.26,150.657,149.861,149.476
obs,151.277,150.663,149.887,149.48,151.264,150.656,149.865,149.477,151.26,150.657,149.861,149.477
sim_,151.265,150.657,149.866,149.478,151.261,150.658,149.862,149.478,151.254,150.648,149.851,149.469
obs,151.266,150.658,149.866,149.478,151.261,150.658,149.862,149.478,151.254,150.648,149.852,149.469
sim_,151.262,150.659,149.863,149.479,151.255,150.648,149.853,149.469,151.244,150.643,149.856,149.457
obs,151.262,150.659,149.863,149.479,151.255,150.649,149.853,149.469,151.244,150.643,149.856,149.457
sim_,151.256,150.649,149.864,149.47,151.245,150.644,149.854,149.459,151.244,150.632,149.857,149.454
obs,151.256,150.649,149.864,149.47,151.245,150.644,149.854,149.459,151.244,150.632,149.857,149.454
sim_,151.246,150.645,149.855,149.459,151.245,150.633,149.858,149.455,151.243,150.63,149.847,149.459
obs,151.246,150.645,149.855,149.46,151.245,150.633,149.858,149.455,151.243,150.63,149.847,149.459
sim_,151.246,150.634,149.859,149.456,151.244,150.631,149.848,149.46,151.238,150.623,149.843,149.444
obs,151.246,150.634,149.859,149.456,151.244,150.631,149.848,149.46,151.238,150.623,149.843,149.444
sim_,151.245,150.632,149.844,149.461,151.239,150.624,149.838,149.445,151.233,150.616,149.833,149.446
obs,151.245,150.632,149.844,149.461,151.239,150.624,149.838,149.445,151.233,150.616,149.833,149.446
sim_,151.24,150.625,149.833,149.446,151.234,150.617,149.83,149.447,151.229,150.611,149.823,149.439
obs,151.24,150.625,149.833,149.446,151.234,150.617,149.83,149.447,151.229,150.611,149.823,149.439
sim_,151.234,150.617,149.831,149.447,151.23,150.612,149.824,149.44,151.221,150.604,149.825,149.431
obs,151.234,150.617,149.831,149.447,151.23,150.612,149.824,149.44,151.221,150.604,149.825,149.431
sim_,151.23,150.612,149.824,149.44,151.222,150.604,149.825,149.431,151.214,150.598,149.811,149.42
obs,151.23,150.612,149.824,149.44,151.222,150.604,149.825,149.431,151.214,150.598,149.811,149.42
sim_,151.222,150.605,149.825,149.432,151.214,150.598,149.812,149.42,151.212,150.598,149.807,149.423
obs,151.222,150.605,149.825,149.432,151.214,150.598,149.812,149.42,151.212,150.598,149.807,149.423
sim_,151.215,150.599,149.812,149.42,151.212,150.598,149.808,149.423,151.207,150.592,149.802,149.415
obs,151.215,150.599,149.812,149.42,151.212,150.598,149.808,149.423,151.207,150.592,149.802,149.415
sim_,151.213,150.598,149.808,149.423,151.207,150.592,149.802,149.416,151.205,150.59,149.8,149.414
obs,151.213,150.598,149.808,149.423,151.207,150.592,149.802,149.416,151.205,150.59,149.8,149.414
sim_,151.207,150.592,149.802,149.415,151.205,150.59,149.8,149.414,151.201,150.585,149.795,149.406
obs,151.207,150.592,149.802,149.415,151.205,150.59,149.8,149.414,151.201,150.585,149.795,149.406
sim_,151.205,150.59,149.802,149.414,151.2,150.585,149.799,149.405,151.195,150.581,149.795,149.4
obs,151.205,150.59,149.802,149.414,151.2,150.585,149.799,149.405,151.195,150.581,149.795,149.4
sim_,151.2,150.585,149.799,149.405,151.195,150.58,149.794,149.399,151.19,150.574,149.789,149.396
obs,151.2,150.585,149.799,149.405,151.195,150.58,149.794,149.399,151.19,150.574,149.789,149.396
sim_,151.194,150.58,149.794,149.399,151.189,150.573,149.789,149.395,151.186,150.572,149.783,149.389
obs,151.194,150.579,149.794,149.399,151.189,150.573,149.789,149.395,151.186,150.572,149.783,149.389
sim_,151.188,150.573,149.788,149.394,151.186,150.571,149.783,149.389,151.182,150.564,149.776,149.387
obs,151.188,150.573,149.788,149.394,151.186,150.571,149.783,149.389,151.182,150.564,149.776,149.387
sim_,151.185,150.57,149.775,149.388,151.182,150.563,149.772,149.386,151.178,150.557,149.766,149.379
obs,151.185,150.57,149.775,149.388,151.182,150.563,149.772,149.386,151.178,150.557,149.766,149.379
sim_,151.181,150.562,149.771,149.385,151.177,150.556,149.765,149.378,151.17,150.55,149.761,149.374
obs,151.18,150.562,149.771,149.385,151.176,150.556,149.764,149.378,151.17,150.55,149.761,149.374
sim_,151.175,150.555,149.763,149.376,151.169,150.549,149.76,149.372,151.164,150.544,149.752,149.358
obs,151.175,150.555,149.763,149.376,151.169,150.549,149.76,149.372,151.164,150.544,149.752,149.358
sim_,151.168,150.548,149.751,149.371,151.163,150.542,149.741,149.356,151.156,150.538,149.735,149.353
obs,151.168,150.548,149.75,149.371,151.163,150.542,149.741,149.356,151.156,150.538,149.735,149.353
sim_,151.161,150.541,149.748,149.354,151.154,150.536,149.739,149.351,151.148,150.531,149.732,149.345
obs,151.161,150.541,149.748,149.354,151.154,150.536,149.739,149.351,151.148,150.531,149.732,149.344
sim_,151.152,150.534,149.736,149.349,151.146,150.529,149.729,149.342,151.14,150.522,149.723,149.335
obs,151.152,150.534,149.736,149.349,151.145,150.528,149.729,149.342,151.14,150.522,149.723,149.335
sim_,151.143,150.526,149.734,149.34,151.137,150.52,149.727,149.332,151.132,150.513,149.72,149.326
obs,151.143,150.526,149.733,149.34,151.137,150.52,149.727,149.332,151.132,150.513,149.72,149.326
sim_,151.135,150.518,149.725,149.33,151.129,150.511,149.718,149.324,151.123,150.505,149.71,149.315
obs,151.135,150.518,149.725,149.329,151.129,150.511,149.718,149.324,151.123,150.505,149.71,149.314
sim_,151.127,150.509,149.708,149.322,151.121,150.503,149.701,149.312,151.114,150.497,149.694,149.307
obs,151.127,150.509,149.708,149.321,151.121,150.503,149.701,149.312,151.114,150.497,149.694,149.307
sim_,151.118,150.5,149.698,149.309,151.112,150.495,149.691,149.304,151.105,150.488,149.683,149.293
obs,151.118,150.5,149.698,149.309,151.112,150.494,149.691,149.304,151.105,150.488,149.683,149.293
sim_,151.109,150.492,149.688,149.301,151.102,150.486,149.68,149.291,151.096,150.479,149.672,149.285
obs,151.109,150.492,149.688,149.301,151.102,150.486,149.68,149.291,151.095,150.479,149.672,149.285
sim_,151.1,150.483,149.677,149.288,151.093,150.477,149.669,149.282,151.086,150.467,149.661,149.274
obs,151.1,150.483,149.677,149.288,151.092,150.476,149.669,149.282,151.086,150.467,149.661,149.273
sim_,151.09,150.474,149.666,149.279,151.084,150.464,149.658,149.271,151.076,150.456,149.65,149.263
obs,151.09,150.474,149.665,149.279,151.083,150.464,149.658,149.271,151.076,150.456,149.649,149.263
sim_,151.081,150.462,149.655,149.268,151.073,150.453,149.646,149.26,151.066,150.445,149.638,149.251
obs,151.081,150.462,149.655,149.268,151.073,150.453,149.646,149.26,151.066,150.445,149.638,149.251
sim_,151.071,150.451,149.652,149.257,151.064,150.442,149.643,149.248,151.056,150.434,149.635,149.233
obs,151.071,150.451,149.652,149.257,151.063,150.442,149.643,149.248,151.055,150.434,149.635,149.233
sim_,151.061,150.44,149.641,149.245,151.053,150.432,149.632,149.23,151.044,150.424,149.623,149.222
obs,151.061,150.44,149.641,149.245,151.053,150.432,149.632,149.23,151.043,150.424,149.622,149.222
sim_,151.051,150.43,149.638,149.228,151.041,150.421,149.63,149.219,151.031,150.412,149.62,149.209
obs,151.05,150.43,149.638,149.228,151.041,150.421,149.63,149.219,151.031,150.412,149.619,149.209
sim_,151.039,150.419,149.628,149.217,151.029,150.41,149.617,149.207,151.02,150.401,149.603,149.196
obs,151.039,150.419,149.627,149.216,151.029,150.41,149.617,149.207,151.02,150.4,149.603,149.196
sim_,151.027,150.408,149.601,149.205,151.018,150.399,149.592,149.194,151.009,150.389,149.581,149.184
obs,151.027,150.408,149.601,149.205,151.018,150.398,149.591,149.193,151.009,150.389,149.581,149.183
sim_,151.016,150.397,149.589,149.191,151.007,150.387,149.578,149.181,150.997,150.377,149.568,149.17
obs,151.016,150.396,149.589,149.191,151.006,150.387,149.578,149.181,150.997,150.377,149.567,149.17
sim_,151.004,150.385,149.565,149.179,150.995,150.375,149.555,149.167,150.985,150.366,149.544,149.157
obs,151.004,150.385,149.565,149.179,150.994,150.375,149.554,149.167,150.985,150.365,149.544,149.157
sim_,150.992,150.373,149.563,149.165,150.983,150.363,149.552,149.154,150.973,150.353,149.541,149.142
obs,150.992,150.373,149.563,149.165,150.983,150.363,149.552,149.154,150.973,150.353,149.541,149.142
sim_,150.981,150.362,149.55,149.152,150.971,150.351,149.539,149.14,150.961,150.341,149.527,149.13
obs,150.981,150.361,149.55,149.152,150.97,150.351,149.539,149.139,150.961,150.341,149.527,149.129
sim_,150.969,150.35,149.537,149.138,150.959,150.34,149.525,149.128,150.949,150.327,149.514,149.145
obs,150.969,150.35,149.537,149.138,150.959,150.34,149.525,149.128,150.949,150.327,149.514,149.145
sim_,150.957,150.338,149.524,149.126,150.947,150.325,149.512,149.144,150.937,150.314,149.502,149.135
obs,150.957,150.338,149.524,149.126,150.947,150.325,149.512,149.143,150.937,150.314,149.501,149.135
sim_,150.946,150.324,149.5,149.142,150.935,150.312,149.514,149.134,150.925,150.301,149.5,149.116
obs,150.945,150.324,149.5,149.141,150.935,150.312,149.514,149.134,150.924,150.301,149.5,149.116
sim_,150.933,150.311,149.512,149.132,150.923,150.299,149.498,149.114,150.912,150.288,149.491,149.078
obs,150.933,150.311,149.512,149.132,150.923,150.299,149.498,149.114,150.912,150.288,149.491,149.078
sim_,150.921,150.297,149.496,149.113,150.91,150.286,149.489,149.077,150.898,150.275,149.45,149.061
obs,150.921,150.297,149.496,149.113,150.91,150.286,149.489,149.077,150.898,150.275,149.45,149.061
sim_,150.909,150.285,149.487,149.075,150.896,150.273,149.448,149.059,150.884,150.261,149.441,149.057
obs,150.909,150.285,149.487,149.075,150.896,150.273,149.448,149.059,150.884,150.261,149.441,149.057
sim_,150.895,150.272,149.447,149.058,150.883,150.26,149.44,149.056,150.871,150.248,149.42,149.032
obs,150.895,150.272,149.447,149.058,150.883,150.26,149.44,149.056,150.871,150.248,149.42,149.032
sim_,150.882,150.259,149.439,149.054,150.87,150.247,149.419,149.031,150.858,150.235,149.407,149.022
obs,150.882,150.259,149.438,149.054,150.87,150.247,149.419,149.031,150.858,150.235,149.407,149.022
sim_,150.869,150.246,149.418,149.03,150.857,150.234,149.406,149.021,150.845,150.222,149.389,149.001
obs,150.869,150.246,149.418,149.03,150.857,150.234,149.406,149.021,150.845,150.222,149.389,149.001
sim_,150.857,150.233,149.417,149.021,150.845,150.221,149.405,149.001,150.833,150.222,149.388,148.987
obs,150.857,150.233,149.417,149.02,150.845,150.221,149.405,149.001,150.833,150.222,149.388,148.987
sim_,150.844,150.221,149.405,149.0,150.832,150.221,149.388,148.987,150.82,150.214,149.377,148.962
obs,150.844,150.221,149.405,149.0,150.832,150.221,149.388,148.987,150.82,150.214,149.377,148.962
sim_,150.832,150.221,149.377,148.987,150.82,150.213,149.359,148.962,150.808,150.205,149.343,148.955
obs,150.832,150.221,149.377,148.987,150.82,150.214,149.359,148.962,150.808,150.205,149.343,148.956
sim_,150.821,150.214,149.36,148.963,150.809,150.206,149.344,148.956,150.797,150.181,149.337,149.096
obs,150.821,150.214,149.36,148.963,150.809,150.206,149.344,148.956,150.797,150.181,149.337,149.096
sim_,150.811,150.207,149.339,148.958,150.799,150.182,149.453,149.098,150.795,150.165,149.436,149.097
obs,150.811,150.207,149.339,148.958,150.799,150.183,149.453,149.098,150.795,150.165,149.437,149.098
sim_,150.801,150.184,149.455,149.101,150.797,150.166,149.439,149.099,150.792,150.154,149.446,149.063
obs,150.801,150.184,149.455,149.101,150.797,150.166,149.439,149.099,150.792,150.154,149.446,149.063
sim_,150.796,150.166,149.455,149.1,150.791,150.154,149.439,149.062,150.781,150.142,149.446,148.94
obs,150.796,150.166,149.455,149.1,150.791,150.154,149.439,149.062,150.781,150.142,149.446,148.94
sim_,150.791,150.153,149.438,149.062,150.78,150.142,149.445,148.938,150.761,150.13,149.325,148.921
obs,150.791,150.153,149.438,149.062,150.78,150.142,149.445,148.938,150.761,150.13,149.325,148.921
sim_,150.78,150.142,149.444,148.94,150.761,150.13,149.324,148.92,150.744,150.116,149.32,148.942
obs,150.78,150.142,149.444,148.94,150.761,150.13,149.324,148.92,150.744,150.116,149.32,148.942
sim_,150.762,150.13,149.445,148.921,150.745,150.116,149.325,148.943,150.734,150.1,149.32,148.9
obs,150.762,150.13,149.445,148.921,150.745,150.117,149.325,148.943,150.734,150.1,149.32,148.9
sim_,150.746,150.117,149.327,148.944,150.735,150.101,149.322,148.902,150.724,150.088,149.288,148.927
obs,150.746,150.117,149.327,148.944,150.735,150.101,149.322,148.902,150.724,150.088,149.288,148.927
sim_,150.736,150.102,149.323,148.903,150.725,150.089,149.29,148.928,150.711,150.074,149.274,148.9
obs,150.736,150.103,149.323,148.903,150.725,150.089,149.29,148.928,150.711,150.074,149.274,148.901
sim_,150.727,150.091,149.325,148.93,150.713,150.076,149.292,148.902,150.699,150.129,149.276,148.868
obs,150.727,150.091,149.325,148.93,150.713,150.076,149.292,148.903,150.699,150.129,149.276,148.868
sim_,150.715,150.077,149.278,148.904,150.701,150.132,149.286,148.87,150.69,150.145,149.272,148.829
obs,150.715,150.078,149.278,148.904,150.702,150.132,149.287,148.87,150.69,150.145,149.272,148.829
sim_,150.704,150.134,149.289,148.873,150.692,150.147,149.275,148.832,150.681,150.154,149.257,148.842
obs,150.704,150.134,149.289,148.873,150.693,150.147,149.275,148.832,150.681,150.154,149.257,148.842
sim_,150.695,150.149,149.277,148.834,150.683,150.156,149.259,148.844,150.673,150.092,149.233,148.841
obs,150.695,150.149,149.277,148.834,150.684,150.156,149.259,148.844,150.673,150.092,149.233,148.841
sim_,150.685,150.157,149.235,148.846,150.675,150.093,149.234,148.843,150.703,150.054,149.217,148.827
obs,150.686,150.158,149.235,148.846,150.676,150.094,149.234,148.843,150.703,150.054,149.217,148.827
sim_,150.678,150.095,149.238,148.846,150.707,150.057,149.22,148.83,150.729,150.05,149.211,148.814
obs,150.678,150.096,149.238,148.846,150.707,150.057,149.22,148.83,150.73,150.05,149.211,148.814
sim_,150.71,150.059,149.224,148.834,150.733,150.053,149.215,148.818,150.73,150.045,149.204,148.819
obs,150.71,150.06,149.224,148.834,150.733,150.053,149.215,148.818,150.73,150.046,149.205,148.819
sim_,150.736,150.056,149.219,148.821,150.733,150.049,149.209,148.823,150.692,150.053,149.204,148.81
obs,150.736,150.056,149.219,148.821,150.734,150.049,149.209,148.823,150.692,150.053,149.204,148.81
sim_,150.736,150.051,149.212,148.825,150.694,150.055,149.207,148.812,150.662,150.044,149.19,148.797
obs,150.736,150.051,149.212,148.826,150.694,150.056,149.208,148.813,150.662,150.045,149.191,148.797
sim_,150.696,150.058,149.211,148.815,150.665,150.047,149.193,148.8,150.66,150.024,149.186,148.792
obs,150.696,150.058,149.211,148.815,150.665,150.047,149.194,148.8,150.66,150.024,149.187,148.793
sim_,150.668,150.05,149.197,148.803,150.664,150.027,149.19,148.796,150.657,150.014,149.18,148.783
obs,150.668,150.05,149.197,148.803,150.664,150.027,149.191,148.796,150.658,150.015,149.18,148.784
sim_,150.667,150.03,149.194,148.799,150.661,150.018,149.184,148.787,150.649,149.993,149.179,148.77
obs,150.667,150.03,149.194,148.799,150.661,150.018,149.185,148.787,150.649,149.993,149.179,148.77
sim_,150.664,150.02,149.188,148.791,150.653,149.996,149.183,148.773,150.641,149.994,149.164,148.762
obs,150.665,150.021,149.188,148.791,150.653,149.996,149.184,148.774,150.641,149.995,149.164,148.763
sim_,150.656,149.999,149.188,148.777,150.645,149.998,149.168,148.767,150.637,149.992,149.163,148.765
obs,150.657,149.999,149.188,148.777,150.645,149.998,149.169,148.767,150.637,149.992,149.163,148.765
sim_,150.649,150.001,149.173,148.77,150.641,149.995,149.168,148.769,150.632,149.995,149.159,148.757
obs,150.649,150.001,149.173,148.771,150.641,149.995,149.168,148.769,150.632,149.995,149.159,148.757
sim_,150.644,149.999,149.172,148.773,150.636,149.999,149.163,148.761,150.628,149.991,149.155,148.75
obs,150.645,149.999,149.172,148.773,150.636,149.999,149.164,148.761,150.629,149.991,149.156,148.75
sim_,150.639,150.001,149.167,148.764,150.632,149.994,149.16,148.753,150.624,149.988,149.154,148.747
obs,150.639,150.002,149.167,148.765,150.632,149.994,149.16,148.753,150.625,149.988,149.154,148.747
sim_,150.635,149.997,149.164,148.757,150.628,149.991,149.158,148.751,150.626,149.985,149.149,148.741
obs,150.636,149.997,149.164,148.757,150.629,149.992,149.159,148.751,150.626,149.986,149.149,148.741
sim_,150.632,149.994,149.162,148.754,150.63,149.989,149.153,148.745,150.626,149.984,149.149,148.744
obs,150.632,149.994,149.163,148.754,150.63,149.989,149.153,148.745,150.627,149.985,149.149,148.744
sim_,150.633,149.992,149.157,148.748,150.63,149.987,149.153,148.748,150.628,149.981,149.143,148.738
obs,150.633,149.992,149.157,148.749,150.63,149.988,149.153,148.748,150.628,149.982,149.143,148.738
sim_,150.633,149.99,149.156,148.751,150.631,149.984,149.147,148.74,150.629,149.978,149.145,148.741
obs,150.633,149.99,149.156,148.751,150.631,149.984,149.147,148.741,150.629,149.978,149.146,148.742
sim_,150.633,149.986,149.15,148.743,150.632,149.981,149.149,148.744,150.627,149.974,149.143,148.734
obs,150.634,149.987,149.15,148.743,150.632,149.981,149.149,148.745,150.627,149.974,149.143,148.734
sim_,150.635,149.983,149.152,148.747,150.63,149.977,149.146,148.737,150.626,149.972,149.145,148.735
obs,150.635,149.983,149.153,148.748,150.63,149.977,149.147,148.737,150.626,149.972,149.145,148.735
sim_,150.632,149.979,149.149,148.74,150.629,149.975,149.148,148.738,150.621,149.967,149.141,148.728
obs,150.633,149.979,149.15,148.74,150.629,149.975,149.148,148.738,150.621,149.967,149.142,148.729
sim_,150.631,149.977,149.151,148.74,150.624,149.969,149.145,148.731,150.621,149.967,149.141,148.733
obs,150.631,149.977,149.151,148.74,150.624,149.97,149.145,148.732,150.622,149.967,149.141,148.734
sim_,150.626,149.972,149.148,148.734,150.624,149.97,149.144,148.737,150.621,149.965,149.142,148.731
obs,150.627,149.972,149.148,148.734,150.625,149.97,149.145,148.737,150.621,149.965,149.142,148.731
sim_,150.627,149.972,149.147,148.739,150.624,149.968,149.145,148.734,150.624,149.967,149.143,148.74
